leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1946/47",1946-07-26,1,GAIS,"IF Elfsborg",1,5,8767
"Allsvenskan 1946/47",1946-07-28,1,AIK,"IFK Göteborg",4,4,17210
"Allsvenskan 1946/47",1946-07-28,1,"Degerfors IF","Helsingborgs IF",2,1,2126
"Allsvenskan 1946/47",1946-07-28,1,"IS Halmia","Djurgårdens IF",1,0,5293
"Allsvenskan 1946/47",1946-07-28,1,"Malmö FF","Billingsfors IK",6,0,12565
"Allsvenskan 1946/47",1946-07-28,1,"IFK Norrköping","Örebro SK",5,0,6217
"Allsvenskan 1946/47",1946-08-04,2,"Billingsfors IK",GAIS,2,3,3076
"Allsvenskan 1946/47",1946-08-04,2,"Djurgårdens IF","Degerfors IF",1,1,16760
"Allsvenskan 1946/47",1946-08-04,2,"IF Elfsborg","IS Halmia",2,2,5987
"Allsvenskan 1946/47",1946-08-04,2,"IFK Göteborg","Malmö FF",0,0,18477
"Allsvenskan 1946/47",1946-08-04,2,"Helsingborgs IF","IFK Norrköping",1,3,10913
"Allsvenskan 1946/47",1946-08-04,2,"Örebro SK",AIK,2,5,10191
"Allsvenskan 1946/47",1946-08-11,3,AIK,"Helsingborgs IF",2,0,13341
"Allsvenskan 1946/47",1946-08-11,3,"Billingsfors IK","IFK Göteborg",1,3,3345
"Allsvenskan 1946/47",1946-08-11,3,"Degerfors IF","IF Elfsborg",0,1,2754
"Allsvenskan 1946/47",1946-08-11,3,GAIS,"IS Halmia",0,1,7866
"Allsvenskan 1946/47",1946-08-11,3,"Malmö FF","Örebro SK",3,3,12742
"Allsvenskan 1946/47",1946-08-11,3,"IFK Norrköping","Djurgårdens IF",3,1,6840
"Allsvenskan 1946/47",1946-08-16,4,"Djurgårdens IF",AIK,0,2,21995
"Allsvenskan 1946/47",1946-08-16,4,"IFK Göteborg",GAIS,2,2,13301
"Allsvenskan 1946/47",1946-08-18,4,"IF Elfsborg","IFK Norrköping",2,0,8763
"Allsvenskan 1946/47",1946-08-18,4,"IS Halmia","Degerfors IF",0,1,6193
"Allsvenskan 1946/47",1946-08-18,4,"Helsingborgs IF","Malmö FF",1,2,10207
