leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1939/40",1939-07-26,1,AIK,"Hammarby IF",2,1,15348
"Allsvenskan 1939/40",1939-07-26,1,"IK Brage","Sandvikens IF",5,3,4828
"Allsvenskan 1939/40",1939-07-26,1,"IF Elfsborg","Örgryte IS",3,1,4300
"Allsvenskan 1939/40",1939-07-26,1,"Gårda BK","IFK Göteborg",1,2,10897
"Allsvenskan 1939/40",1939-07-26,1,"Helsingborgs IF","Landskrona BoIS",3,1,5646
"Allsvenskan 1939/40",1939-07-26,1,"IK Sleipner","Malmö FF",3,2,5176
"Allsvenskan 1939/40",1939-07-30,2,"IK Brage","IFK Göteborg",2,0,5749
"Allsvenskan 1939/40",1939-07-30,2,"Hammarby IF","IF Elfsborg",1,4,16384
"Allsvenskan 1939/40",1939-07-30,2,"Landskrona BoIS","Gårda BK",7,1,3046
"Allsvenskan 1939/40",1939-07-30,2,"Malmö FF",AIK,0,0,9576
"Allsvenskan 1939/40",1939-07-30,2,"Sandvikens IF","Helsingborgs IF",2,0,2500
"Allsvenskan 1939/40",1939-07-30,2,"Örgryte IS","IK Sleipner",4,1,6077
"Allsvenskan 1939/40",1939-08-06,3,AIK,"Gårda BK",2,2,8579
"Allsvenskan 1939/40",1939-08-06,3,"IF Elfsborg","IK Brage",8,0,6967
"Allsvenskan 1939/40",1939-08-06,3,"IFK Göteborg","Hammarby IF",6,1,7743
"Allsvenskan 1939/40",1939-08-06,3,"Sandvikens IF","Örgryte IS",1,1,3292
"Allsvenskan 1939/40",1939-08-06,3,"IK Sleipner","Landskrona BoIS",3,1,4980
"Allsvenskan 1939/40",1939-08-09,3,"Helsingborgs IF","Malmö FF",2,1,4585
"Allsvenskan 1939/40",1939-08-11,4,"Örgryte IS","IFK Göteborg",1,2,9250
"Allsvenskan 1939/40",1939-08-13,4,"IK Brage","Helsingborgs IF",5,1,4130
"Allsvenskan 1939/40",1939-08-13,4,"Gårda BK","IK Sleipner",3,0,7206
"Allsvenskan 1939/40",1939-08-13,4,"Hammarby IF","Sandvikens IF",2,1,11776
"Allsvenskan 1939/40",1939-08-13,4,"Landskrona BoIS",AIK,3,2,3594
"Allsvenskan 1939/40",1939-08-13,4,"Malmö FF","IF Elfsborg",1,4,9492
"Allsvenskan 1939/40",1939-08-18,5,"Örgryte IS","Gårda BK",1,1,5112
"Allsvenskan 1939/40",1939-08-20,5,"IFK Göteborg",AIK,3,2,14298
"Allsvenskan 1939/40",1939-08-20,5,"Helsingborgs IF","Hammarby IF",5,2,6101
"Allsvenskan 1939/40",1939-08-20,5,"Landskrona BoIS","IF Elfsborg",2,2,5423
"Allsvenskan 1939/40",1939-08-20,5,"Sandvikens IF","Malmö FF",1,0,2659
"Allsvenskan 1939/40",1939-08-20,5,"IK Sleipner","IK Brage",1,1,7093
"Allsvenskan 1939/40",1939-09-03,6,AIK,"Sandvikens IF",3,2,5737
"Allsvenskan 1939/40",1939-09-03,6,"IK Brage","Örgryte IS",2,2,3847
"Allsvenskan 1939/40",1939-09-03,6,"IF Elfsborg","Hammarby IF",2,2,5629
"Allsvenskan 1939/40",1939-09-03,6,"Gårda BK","Landskrona BoIS",1,1,3947
"Allsvenskan 1939/40",1939-09-03,6,"Helsingborgs IF","IK Sleipner",4,0,3729
"Allsvenskan 1939/40",1939-09-03,6,"Malmö FF","IFK Göteborg",1,1,4914
"Allsvenskan 1939/40",1939-09-10,7,AIK,"Helsingborgs IF",0,4,10383
"Allsvenskan 1939/40",1939-09-10,7,"IFK Göteborg","IK Brage",2,1,12490
"Allsvenskan 1939/40",1939-09-10,7,"Landskrona BoIS","Malmö FF",5,2,2994
"Allsvenskan 1939/40",1939-09-10,7,"Sandvikens IF","Gårda BK",1,0,2128
"Allsvenskan 1939/40",1939-09-10,7,"IK Sleipner","IF Elfsborg",0,5,6172
"Allsvenskan 1939/40",1939-09-10,7,"Örgryte IS","Hammarby IF",1,0,12490
"Allsvenskan 1939/40",1939-09-24,8,"IK Brage","Malmö FF",2,1,2960
"Allsvenskan 1939/40",1939-09-24,8,"IF Elfsborg","IK Sleipner",2,2,4510
"Allsvenskan 1939/40",1939-09-24,8,"Gårda BK","Sandvikens IF",3,2,5368
"Allsvenskan 1939/40",1939-09-24,8,"Hammarby IF","IFK Göteborg",0,1,10098
"Allsvenskan 1939/40",1939-09-24,8,"Helsingborgs IF",AIK,4,1,6500
"Allsvenskan 1939/40",1939-09-24,8,"Örgryte IS","Landskrona BoIS",2,4,5368
"Allsvenskan 1939/40",1939-10-08,9,AIK,"IF Elfsborg",2,3,10140
"Allsvenskan 1939/40",1939-10-08,9,"IK Brage","Gårda BK",1,1,2953
"Allsvenskan 1939/40",1939-10-08,9,"IFK Göteborg","Helsingborgs IF",2,0,13023
"Allsvenskan 1939/40",1939-10-08,9,"Landskrona BoIS","IK Sleipner",1,1,2314
"Allsvenskan 1939/40",1939-10-08,9,"Sandvikens IF","Hammarby IF",3,2,1855
"Allsvenskan 1939/40",1939-10-15,10,"IF Elfsborg","IFK Göteborg",3,2,9709
"Allsvenskan 1939/40",1939-10-15,10,"Gårda BK",AIK,1,0,2996
"Allsvenskan 1939/40",1939-10-15,10,"Hammarby IF","Landskrona BoIS",3,5,5243
"Allsvenskan 1939/40",1939-10-15,10,"Helsingborgs IF","Örgryte IS",0,0,3450
"Allsvenskan 1939/40",1939-10-15,10,"Malmö FF","IK Brage",0,0,5730
"Allsvenskan 1939/40",1939-10-15,10,"IK Sleipner","Sandvikens IF",3,2,3428
"Allsvenskan 1939/40",1939-10-22,11,AIK,"IK Sleipner",2,0,6319
"Allsvenskan 1939/40",1939-10-22,11,"IF Elfsborg","Helsingborgs IF",2,1,5836
"Allsvenskan 1939/40",1939-10-22,11,"Landskrona BoIS","IK Brage",4,4,2698
"Allsvenskan 1939/40",1939-10-22,11,"Örgryte IS","Sandvikens IF",0,1,4401
"Allsvenskan 1939/40",1939-10-29,12,"IK Brage","IF Elfsborg",2,0,8103
"Allsvenskan 1939/40",1939-10-29,12,"Hammarby IF","IK Sleipner",0,2,8221
"Allsvenskan 1939/40",1939-10-29,12,"Helsingborgs IF","Gårda BK",4,2,3473
"Allsvenskan 1939/40",1939-10-29,12,"Malmö FF","Landskrona BoIS",0,0,5555
"Allsvenskan 1939/40",1939-10-29,12,"Sandvikens IF","IFK Göteborg",2,1,2467
"Allsvenskan 1939/40",1939-10-29,12,"Örgryte IS",AIK,2,1,4917
"Allsvenskan 1939/40",1939-11-05,13,AIK,"IFK Göteborg",2,2,6836
"Allsvenskan 1939/40",1939-11-05,13,"Gårda BK","IK Brage",1,0,6841
